,CONCAT,State Name,Year,index_nsa
1215,Mississippi_1990,Mississippi,1990,501.46
1216,Mississippi_1991,Mississippi,1991,509.61
1217,Mississippi_1992,Mississippi,1992,528.74
1218,Mississippi_1993,Mississippi,1993,545.25
1219,Mississippi_1994,Mississippi,1994,574.24
1220,Mississippi_1995,Mississippi,1995,602.25
1221,Mississippi_1996,Mississippi,1996,628.16
1222,Mississippi_1997,Mississippi,1997,650.64
1223,Mississippi_1998,Mississippi,1998,684.67
1224,Mississippi_1999,Mississippi,1999,713.45
1225,Mississippi_2000,Mississippi,2000,735.21
1226,Mississippi_2001,Mississippi,2001,773.94
1227,Mississippi_2002,Mississippi,2002,793.78
1228,Mississippi_2003,Mississippi,2003,819.82
1229,Mississippi_2004,Mississippi,2004,851.77
1230,Mississippi_2005,Mississippi,2005,900.97
1231,Mississippi_2006,Mississippi,2006,979.78
1232,Mississippi_2007,Mississippi,2007,1028.5
1233,Mississippi_2008,Mississippi,2008,1026.98
1234,Mississippi_2009,Mississippi,2009,1007.82
1235,Mississippi_2010,Mississippi,2010,974.92
1236,Mississippi_2011,Mississippi,2011,957.28
1237,Mississippi_2012,Mississippi,2012,954.91
1238,Mississippi_2013,Mississippi,2013,953.06
1239,Mississippi_2014,Mississippi,2014,966.4
1240,Mississippi_2015,Mississippi,2015,995.27
1241,Mississippi_2016,Mississippi,2016,1021.02
1242,Mississippi_2017,Mississippi,2017,1044.48
1243,Mississippi_2018,Mississippi,2018,1069.16
1244,Mississippi_2019,Mississippi,2019,1108.53
1245,Mississippi_2020,Mississippi,2020,1153.68
1246,Mississippi_2021,Mississippi,2021,1271.45
1247,Mississippi_2022,Mississippi,2022,707.93
1248,Montana_1975,Montana,1975,231.07
1249,Montana_1976,Montana,1976,254.91
1250,Montana_1977,Montana,1977,294.15
1251,Montana_1978,Montana,1978,362.3
1252,Montana_1979,Montana,1979,394.72
1253,Montana_1980,Montana,1980,402.33
1254,Montana_1981,Montana,1981,411.19
1255,Montana_1982,Montana,1982,431.9
1256,Montana_1983,Montana,1983,427.84
1257,Montana_1984,Montana,1984,471.22
1258,Montana_1985,Montana,1985,460.02
1259,Montana_1986,Montana,1986,462.22
1260,Montana_1987,Montana,1987,438.84
1261,Montana_1988,Montana,1988,446.61
1262,Montana_1989,Montana,1989,454.01
1263,Montana_1990,Montana,1990,474.3
1264,Montana_1991,Montana,1991,500.09
1265,Montana_1992,Montana,1992,548.14
1266,Montana_1993,Montana,1993,603.79
1267,Montana_1994,Montana,1994,667.34
1268,Montana_1995,Montana,1995,712.81
1269,Montana_1996,Montana,1996,749.37
1270,Montana_1997,Montana,1997,771.43
1271,Montana_1998,Montana,1998,798.05
1272,Montana_1999,Montana,1999,818.14
1273,Montana_2000,Montana,2000,849.02
1274,Montana_2001,Montana,2001,896.98
1275,Montana_2002,Montana,2002,946.01
1276,Montana_2003,Montana,2003,1006.76
1277,Montana_2004,Montana,2004,1105.83
1278,Montana_2005,Montana,2005,1243.55
1279,Montana_2006,Montana,2006,1386.15
1280,Montana_2007,Montana,2007,1485.62
1281,Montana_2008,Montana,2008,1505.37
1282,Montana_2009,Montana,2009,1473.87
1283,Montana_2010,Montana,2010,1413.5
1284,Montana_2011,Montana,2011,1372.89
1285,Montana_2012,Montana,2012,1396.22
1286,Montana_2013,Montana,2013,1447.33
1287,Montana_2014,Montana,2014,1504.67
1288,Montana_2015,Montana,2015,1568.41
1289,Montana_2016,Montana,2016,1628.63
1290,Montana_2017,Montana,2017,1710.63
1291,Montana_2018,Montana,2018,1808.68
1292,Montana_2019,Montana,2019,1901.44
1293,Montana_2020,Montana,2020,2017.93
1294,Montana_2021,Montana,2021,2407.27
1295,Montana_2022,Montana,2022,1421.32
1296,North Carolina_1975,North Carolina,1975,272.47
1297,North Carolina_1976,North Carolina,1976,279.82
1298,North Carolina_1977,North Carolina,1977,307.3
1299,North Carolina_1978,North Carolina,1978,339.91
1300,North Carolina_1979,North Carolina,1979,374.01
1301,North Carolina_1980,North Carolina,1980,402.5
1302,North Carolina_1981,North Carolina,1981,422.54
1303,North Carolina_1982,North Carolina,1982,435.79
1304,North Carolina_1983,North Carolina,1983,453.76
1305,North Carolina_1984,North Carolina,1984,487.23
1306,North Carolina_1985,North Carolina,1985,525.98
1307,North Carolina_1986,North Carolina,1986,558.75
1308,North Carolina_1987,North Carolina,1987,593.08
1309,North Carolina_1988,North Carolina,1988,617.88
1310,North Carolina_1989,North Carolina,1989,635.69
1311,North Carolina_1990,North Carolina,1990,648.85
1312,North Carolina_1991,North Carolina,1991,662.43
1313,North Carolina_1992,North Carolina,1992,681.58
1314,North Carolina_1993,North Carolina,1993,699.7
1315,North Carolina_1994,North Carolina,1994,731.18
1316,North Carolina_1995,North Carolina,1995,767.75
1317,North Carolina_1996,North Carolina,1996,803.4
1318,North Carolina_1997,North Carolina,1997,841.41
1319,North Carolina_1998,North Carolina,1998,882.92
1320,North Carolina_1999,North Carolina,1999,915.82
1321,North Carolina_2000,North Carolina,2000,949.7
1322,North Carolina_2001,North Carolina,2001,1000.31
1323,North Carolina_2002,North Carolina,2002,1031.62
1324,North Carolina_2003,North Carolina,2003,1063.93
1325,North Carolina_2004,North Carolina,2004,1105.71
1326,North Carolina_2005,North Carolina,2005,1176.98
1327,North Carolina_2006,North Carolina,2006,1261.79
1328,North Carolina_2007,North Carolina,2007,1329.02
1329,North Carolina_2008,North Carolina,2008,1343.66
1330,North Carolina_2009,North Carolina,2009,1313.17
1331,North Carolina_2010,North Carolina,2010,1254.0
1332,North Carolina_2011,North Carolina,2011,1207.95
1333,North Carolina_2012,North Carolina,2012,1187.86
1334,North Carolina_2013,North Carolina,2013,1196.88
1335,North Carolina_2014,North Carolina,2014,1223.3
1336,North Carolina_2015,North Carolina,2015,1275.62
1337,North Carolina_2016,North Carolina,2016,1338.42
1338,North Carolina_2017,North Carolina,2017,1409.24
1339,North Carolina_2018,North Carolina,2018,1497.45
1340,North Carolina_2019,North Carolina,2019,1581.74
1341,North Carolina_2020,North Carolina,2020,1672.99
